Job Title,Company,Location,Job Url
Quantitative Researcher - Internship,"Two Sigma Investments, LLC.","New York, NY",https://www.indeed.com/rc/clk?jk=7fc681ef6b68c4fa&fccid=facc18fe475dac15&vjs=3
SRE,Bloomberg,"New York, NY",https://www.indeed.com/rc/clk?jk=cb469413659430f5&fccid=f770da67b3b51c62&vjs=3
GSP - Global Portfolio Trading Sales,Citi,"New York, NY",https://www.indeed.com/rc/clk?jk=6beed6d3a1b4ea21&fccid=5bcd1ef0a7f4fb99&vjs=3
"Associate Manager, Data Science",Harnham,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARICpNo1DhGqfodICOss3ZS6QdhS5AHh5hrs_CHOPYqyMBbpKreu8_0VPK2YpEpLYrxVvG81rRoTMk1IU6ZR4w5JcJzOPpCcI6Xga2oBRx8ITDQIsoGUxfedDcy_CebppFIrGN9P6amOVAtvFp58opx-MYc3rG7fPUiayXQAmcaami5tSjBhKHQIMoUOC20RSZMaDnfRI2uvox6XX7lJ4nYrQUz__EQhkpf21Sio6e0k_I4kPVnp2_u0ob3CHlLsXOBOQckQg_CbhnNqUaVzqmlZyDz24PrzMeO9QjlV2WRPAKVMUdiZ8ezWgUTjiQPzMAEK0C1REQJRNzSCZDlob7fldqcsVEn4IAq4-3c68mZr9PNDZflJWnQNmnoYXGg2ANqv8APnvA75BM_CZDTn9DBxFhCxptfsOC7okDhHUGxV6VANq06KdY63ftHIUcLf38APjXm5VG6wtfCop1QbCl3OmvlHdBodHhal3LgjE1Jfz0XJLWxX3hN5ydgv8SXY8PXL1iQ9HefLOqeHGRh1zpbc4ohyLRPS8oAHXpDyk08IZ_VEls3yBHx6xanC47Eglnp8mqMfz4Dqh389aVFWa97jfq3MuHyhFvUCB38GBE4Sf6JWhhPwmIzPMRUD8n9YKBN12ExqQOx25KKfUUMreHcParKtVDoWzlz9--6hofWMj-mZg_HZiTTOsOjpywnh8=&p=8&fvj=0&vjs=3
Quantitative Developer,Millennium Management LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=d879399365740e6c&fccid=548e0909717a6ddf&vjs=3
Director of Data Analytics,Mosaic Group,"New York, NY",https://www.indeed.com/rc/clk?jk=334b370118072e86&fccid=503978a6762eebbe&vjs=3
"Data Scientist, Analytics – Instagram Product Performance",Facebook,"New York, NY",https://www.indeed.com/rc/clk?jk=48c51f722cb8ab02&fccid=1639254ea84748b5&vjs=3
Growth Marketing Associate,Bokksu,"New York, NY",https://www.indeed.com/rc/clk?jk=2749503ce3c37041&fccid=d3488a0b80e947af&vjs=3
Consulting Analyst,QualRisk,"New York, NY",https://www.indeed.com/company/Qualrisk/jobs/Consulting-Analyst-084a587aaa20465a?fccid=afa612df013af326&vjs=3
"Internships - Year-Round (CA, NY, CO, MI)",CALSTART,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=0ba30989bed09665&fccid=b683908b44e114b5&vjs=3
"Senior Software Engineer (Java, Python or C++)",Intone Networks,"Manhattan, NY",https://www.indeed.com/rc/clk?jk=32f5514ebc813e94&fccid=3ed0572c448b2368&vjs=3
Python Developer - Finance,Hudson River Trading,"New York, NY",https://www.indeed.com/rc/clk?jk=52f018fdbbe4bd62&fccid=01b91641951e8886&vjs=3
Associate Data Scientist,Corvus Insurance,"New York, NY",https://www.indeed.com/rc/clk?jk=edf0942f9afd37e4&fccid=f51397a6478147a9&vjs=3
"Data Science Online Course Instructor (Part-Time, Contract)",DataCamp,New York State,https://www.indeed.com/rc/clk?jk=23b5b7b2a7de4a52&fccid=f0dbb4617995d17b&vjs=3
Front End Developer,Amun,"New York, NY",https://www.indeed.com/rc/clk?jk=365e3219e729172d&fccid=d7c529389969f648&vjs=3
Operation Research Analyst,BitMart,"New York, NY",https://www.indeed.com/rc/clk?jk=d45c705a5098f3b3&fccid=2639a2597f4fd4fc&vjs=3
"Associate, Financial Services, Data Capabilities",KPMG,"New York, NY",https://www.indeed.com/rc/clk?jk=2ba29ae42a757551&fccid=2dd390c3a48a7ed0&vjs=3
Algo Software Engineer (C++/Python),Hudson River Trading,"New York, NY",https://www.indeed.com/rc/clk?jk=c7c193ae35f5bad7&fccid=01b91641951e8886&vjs=3
Data Operations Associate Consultant,JOOR,"New York, NY",https://www.indeed.com/rc/clk?jk=f2c5d90aa90d232e&fccid=74ca688e740bb21a&vjs=3
Portfolio Risk Analyst - Equities,Invesco,"New York, NY",https://www.indeed.com/rc/clk?jk=74923980c2ca56b5&fccid=61e847dda35dc377&vjs=3
"Quantitative Risk Analyst, Equities Division","Jefferies & Company, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=a1e20195e6c59845&fccid=0140e51652b12787&vjs=3
Quantitative Researcher & Development Associate,Hap Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=1751b8455bae1972&fccid=db0af0ad6162783b&vjs=3
"Early Careers | Data Development, Governance, and Analytics | New York",Goldman Sachs,"New York, NY",https://www.indeed.com/rc/clk?jk=cccb83ee916012f9&fccid=16a97ed26c75bf2d&vjs=3
Junior Developer,B Hospitality Corp,"New York, NY",https://www.indeed.com/rc/clk?jk=808ef33b5f856072&fccid=0fbf568ff6d702d2&vjs=3
Vice President – Conduct & Operational Risks Business Specialist,BNP Paribas,"New York, NY",https://www.indeed.com/rc/clk?jk=c05c616aa72ee982&fccid=1392500f835bba92&vjs=3
Data and Innovation Senior Associate,Everest Insurance Company,"New York, NY",https://www.indeed.com/rc/clk?jk=73d6ee0dbc683682&fccid=78a8c0eb67b92ded&vjs=3
Data Integration Analyst,Riskified,"New York, NY",https://www.indeed.com/rc/clk?jk=4d44673247ae2a45&fccid=c0cccca6dc7f0bd0&vjs=3
Python Strategy Implementation Developer,Avatar Securities,"New York, NY",https://www.indeed.com/rc/clk?jk=68e2d9e30a6a1e57&fccid=e72c2ef86157888a&vjs=3
"Senior Software Engineer, Full Stack- Digital Ads",AT&T,"New York, NY",https://www.indeed.com/rc/clk?jk=9cdcbb28cab3d73c&fccid=25b5166547bbf543&vjs=3
Data Analyst,AdTheorent,"New York, NY",https://www.indeed.com/rc/clk?jk=04a3c9ad2ccaaaa0&fccid=647578535675f915&vjs=3
Securities & Holdings Associate,Federal Reserve Bank of New York,"New York, NY",https://www.indeed.com/rc/clk?jk=c38126ab6113b9f9&fccid=2c6850e24c8a2811&vjs=3
Investment Graduate Rotation Program,Capstone,"New York, NY",https://www.indeed.com/rc/clk?jk=a2b666862c48f78a&fccid=15ac6c88d72e3046&vjs=3
Data Analyst Intern - Spring 2021,Kinship Internship Program,"New York, NY",https://www.indeed.com/rc/clk?jk=66d325151e0844a9&fccid=ddf17cdc1011fdb4&vjs=3
HRIS Analyst (Workday),Jackson Lewis P.C,"New York, NY",https://www.indeed.com/company/Jackson-Lewis-P.C/jobs/HRIS-Analyst-95b6eac176796f94?fccid=73968dccd71b6ef5&vjs=3
Junior Front End / Full Stack Software Engineer,Plectica,"New York, NY",https://www.indeed.com/rc/clk?jk=168a00aa137f6f7f&fccid=6a5673a520e27ea2&vjs=3
"Intern, Macro Quantitative Analyst",Balyasny,"New York, NY",https://www.indeed.com/rc/clk?jk=d89614fa62a6c727&fccid=3187d6d05b329ebf&vjs=3
Deputy Commissioner of Policy,New York City Department: Exec. Office Policy | Lo...,"Manhattan, NY",https://www.indeed.com/rc/clk?jk=13b9b26041f2be07&fccid=dd616958bd9ddc12&vjs=3
"SVP, Dynamic Supply Chain",Resiliency LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=9c0e5af8edee5a67&fccid=7c835f31abef9deb&vjs=3
Senior Tableau Developer,Luxoft,"New York, NY",https://www.indeed.com/rc/clk?jk=aa2866f790a55bfd&fccid=4b841d912d46e4fd&vjs=3
Data Analyst,New York City Department: HIV EPI & Field Svces |...,"Queens, NY",https://www.indeed.com/rc/clk?jk=55e410094b0c1a72&fccid=dd616958bd9ddc12&vjs=3
"Valuation and Risk Analytics Associate, triCalculate",CME Group,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DVhF41TZ8SPlrOC5PLWnL866bKK4e_oLN8l1Rc2fmFFSvG9zA-aQeluaq1wZ6RbMo3Tn6essVBdBseygsw4kfjUEggZFA04_ZDeKra_GHjEAlAT4mlR-lo47diykWoZYwGBl2S4FNR1Izo8CXeZtb37VvA-u5KwjBYKHlg4wOaBDjcD0-NlPj16udHPvk0chz5nPyas_p4No0iAvG7GftWgrI-XkQNm3UuTNa_5tPecyhJfY0ldNo5XgU4YjqE1DAp1axIfEe5TBSNYPlWNYaMuYJEufCFUAQaoDAo7_Jh-6i6N-Z0idHvOuvvfXAvVQ9Ffr2OPkF9SxtI9TazxsU3yw-4zzTIMQULfdDQIqoL3I5kIcNv-lvN-kOStUg5URxKO48B3q-dIZL9aHlqd0eGMVqtOf1XQZdHlCZV6HqAIczFrkg3LrmRw4Hh3mH6w2YbVPP7m2aHZagZHBYn_6gnYSIpLdXGXEC_kJLrbi8Knna_6t0xFywspo28PatJfq-9BK_0NJeuK1FKNWsKnfs_ujXMYuMYAtM=&p=0&fvj=0&vjs=3
Python Developer,Convene Technologies,"New York, NY",https://www.indeed.com/rc/clk?jk=487ec9cd1c59d8b0&fccid=0af0a78b2d1694be&vjs=3
Research Associates,Rosenblatt Securities,"New York, NY",https://www.indeed.com/rc/clk?jk=75304bc19a74f00b&fccid=00ae4e776f21bc2f&vjs=3
Quantitative Data Intern,Guidepoint Global,"New York, NY",https://www.indeed.com/rc/clk?jk=0230532a4fc0329f&fccid=3ec60d46cb3714f9&vjs=3
Technical Leader,Warner Bros. Entertainment Group,"New York, NY",https://www.indeed.com/rc/clk?jk=ad52ca0ca5733dd8&fccid=30cc7a5451d4ee77&vjs=3
CHARACTER TD (FREELANCE),Psyop,"New York, NY",https://www.indeed.com/rc/clk?jk=ce69e6c2671c8988&fccid=ce4631aa25c33124&vjs=3
Data Engineer I,"AbleTo, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=8e932d27356b5751&fccid=954e57501f6bca1f&vjs=3
2021 Software Engineer,Bloomberg,"New York, NY",https://www.indeed.com/rc/clk?jk=40c35e7ccfed0758&fccid=f770da67b3b51c62&vjs=3
Associate Risk Officer,United Nations,"New York, NY",https://www.indeed.com/rc/clk?jk=94c5434365467f1a&fccid=65ae769cb89830ec&vjs=3
Operations Data Coordinator,Central Park Conservancy,"New York, NY",https://www.indeed.com/rc/clk?jk=ecf9c200c698cebe&fccid=62422c21cfb09f38&vjs=3
"Research Assistant, CDB",Child Mind Institute,"New York, NY",https://www.indeed.com/rc/clk?jk=677eaa39a5c785fe&fccid=ce06339e6f22b214&vjs=3
Python Developer,Systemonex INC,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWDhERcgegtO3fQgQ6i1lKFLXqfs8lEm3nmlRKvZdoSOmcEpi6eRTO-dPxXMXK_bLJfB0mdH74lyan7FPkLG0nyn-IGtvU_7fsPnX_CNkm7Dr68KS75cPuHWBWvc-uk5d6aZXzcWOOljsXWltm_XCDo8UHn3syakNbh39sX7q2mRtZua1uotD7g1NLNvkZWGK1AcrHvzn3t2wdxbuPny9iugvHzmujDJd5xMXlk6LHpBJ2oaOaMkmzlrgwl6kSsRUN3p7KRVt2sXR1W8MSqK6cItOrNZAZgSI_DnWmqJ0N6iF3y8d1ZkQqJVBw3naX4kb3RadY0f1PwzeIvMHOciS6m3EGicw19X6YrQAmF8zfeqcujyCnCmH00DVqYljFpvHVkpw373Iwk8zU_miipd0DPagIr1NLe4Yqyao4aL8T24NR_6KTkVdz&p=11&fvj=1&vjs=3
Backend Software Engineer (Python),OpenAsset,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4Tabrtcbt4ExmXtHRH1Po8yB0VJ0sezETT7KgwkmHbkUs6safX0lcSm3u95VDVG7nJkzuiAJ6TsBzxtd0W1Tgumygz7f5at8_q0-jX17Ly-7QIgAmI1MMH4KHFkOBKms3J0UH44ANFdURVhQP378_gh6GYl77-HQ1L5cw-QpYVQnkxZtlFDdyarF_MIqMUOvb84pI_nyBvsgdBv2qCloaRP5hrIKKTYAMKBI-LezMxZYroPQqrz1hfMXYt446F3hCVJlJBxl465l1n4-zfzLElpRzoTsyCDYppQbMPlg77LaLUx-fhFtegimeoRM4eUDhesbL3A2bNbmWCxPgb8Oa8hGYgiGLcToWdkX40uskAvZvR2SzpfA802L5kIcy4JVYsfdn3fxEMi5k9agRnirLYbq6jGvqiBvrcgg53p12GLksw4V59-W0Z77tPf__YYhqLfe6-QEZPlIAE-x4Vxr_Pv-L0oMpLt0jY-wVRirvsn8dhpGCvk7VnEgHwANWpko=&p=12&fvj=1&vjs=3
"Scientist, Genomics","InVitro Cell Research, LLC",New York State,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZdIuP4NPWit-KpnutOrNKfFnnKgPYs6qBznQYhvwkR_lygEhO5vZkhsCGGmzmnefqQASp6Lt5diIi7xEBwXwiaNclQa9Jf0Tc7xQY62NKYkxeL6bbUAp0zOVrE1yrO1sGmpvw6uZORCF92YXIYi5UBBBitaJnJ7919ofmmU56OX6Rn15TyvlUlp4P9-sMoNqbYxSBttobAEGMgR-lr-drav33bkcJh1UycnJUjd6ALPtnTRpF9d3sWy2N3A6XzW4RvJTA5eDi_5GMrBKfnxuL36VIfyhvqOSagrHUFpmQ6UcGR70yG6PeEJIBRr38fM7EJcNf2ZFDHZ1teJenxCbnyRTAGA6C7cd-joGlMnbQUNmQLlyOMXSzdY-VXIt438M4C-4TKsFQJR1gwYh5YI5-r2KSbLNadu9x7z9HGN7URSsCyT1aKSB1fURW2yRUZcE=&p=13&fvj=1&vjs=3
Sr. Product Strategist,Indeed,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BASawuOzENYkBNfqYjUW0wpYO1p9_rWHDHWYbDfroXSVwzZfoZlGJP1VfLUyTeUtCpSJqZ7nqB14AQVUWxHdCv1vLbSjP8VMDbHMca3jaQDjQbAk7fBgUbSgvZHt2VlvYKvlcFRu206TDqBKm9Ho9pJojrUbRkT16U6ZuiwkO16BWSXQQol70LJFCcXly7LWQ5ddXc06tl5VFsgETtTeEeaym47RugGgYAjZ7tubvElZ2nbt8rPjyDKNQco6Oy9LlTN-RDpz7Rs8KTed05WMcP0pXjWpYgcMtlIOKwnVUOMdoLJ0-_Y2QgRllHR3TMDwKlTF-liFkzfhOELOUvvpZcO4fLoaWMSEfwgyY40Za7yNXdzSpkEmBU6-O9BwWL_e-401MWmDze9L9ScHj3hL6AS-TkgsMe2-TZzlQJFZJEPfxegaTG8hnrnMebqCDokhO4HMI8xb0brEyPY30Qr2OQ&p=14&fvj=0&vjs=3
Frontend Engineer,OpenAsset,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4Tabrtcbt4ExmXtHRH1Po8yB0VJ0sezETT7KgwkmHbkUs6safX0lcGQsSSVxrKkDysikSTeLAOB9WoWxSL4YCFw3GDwmyG5dS2G3F9mGT1dGcxbJhzKUzfThNeuBd0XRedwWqgb9a0a_IUMdEpmmXSVKseuSQLncvBGvfXDFXCSoLTuaMmUF8UuaZLSV3bu9rig1iW-fBAynedzwpqQ9kjbb4qlN9JkaiEPAFPer2hpydwbt4YQvx4DJSMEhVywZTIuAoJGaSBtyZif4FkS283l1zzvM5eusgzW0W-SXEFzyELJXcXz2CMZ4hPpK4M50gGSYXpPhj6Z81f5vwU4NlsdqXsWRq3-V7D4Tv0OOyBlgQFw8fWfsRgnZ5KHpKXIcJw-DnFzFfxkeu37jANVO4Uteit9QSVYLQfA_s0N1AY_X96DGN897vuZ8duAd-6yKyjo5-JikitA==&p=15&fvj=1&vjs=3
Data Scientist,AdTheorent,"New York, NY",https://www.indeed.com/rc/clk?jk=40b4fe6499314552&fccid=647578535675f915&vjs=3
Data Engineer I,ACLU,"New York, NY",https://www.indeed.com/rc/clk?jk=1d6380ea5b0e015b&fccid=b386980fa584d9b2&vjs=3
"Engineer, iOS",Citizen,"New York, NY",https://www.indeed.com/rc/clk?jk=4465afaec9dd8cbd&fccid=9dbf661f5293a80e&vjs=3
Business Intelligence Engineer,Major League Baseball,"New York, NY",https://www.indeed.com/rc/clk?jk=75ef5c19b9dd486b&fccid=6262eae176df0db9&vjs=3
"Angular JS, PHP",Rapidosoft Technologies,"Jackson Heights, NY",https://www.indeed.com/rc/clk?jk=52e1c8b9e5026ed5&fccid=774e9a1f46a7b32c&vjs=3
Data Science Intern | Summer 2021,Liquidnet,"New York, NY",https://www.indeed.com/rc/clk?jk=046648367c28d80b&fccid=8288755c1d73f5f0&vjs=3
ICBU Product Researcher Alibaba.com,Alibaba,"New York, NY",https://www.indeed.com/rc/clk?jk=5ec0efc3ced58437&fccid=4e75c921d3645259&vjs=3
INTERNSHIP - Index Trading,Société Générale,"New York, NY",https://www.indeed.com/rc/clk?jk=dfd3274c4096b9bc&fccid=df6948c9b8da6236&vjs=3
Chief of Staff,Equityzen,"New York, NY",https://www.indeed.com/rc/clk?jk=ca028c9338e33d07&fccid=821df4a088f49e91&vjs=3
Full Stack Developer ( Python ) - REMOTE USA,"FireEye, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=eb76546ece702f25&fccid=5ed3d6e8b04e853e&vjs=3
"Software Engineer, Retail Systems",Warby Parker,"New York, NY",https://www.indeed.com/rc/clk?jk=1e00f9cb250a73e4&fccid=9129ee712d1ee91f&vjs=3
Software Engineer - Python - Angular,Millennium Management LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=b496c35ecbf91c3d&fccid=548e0909717a6ddf&vjs=3
Computer Vision Software Developer (all levels),Reflection AI,"New York, NY",https://www.indeed.com/rc/clk?jk=81d5a8e5f95a9832&fccid=2f8e89d313b56c89&vjs=3
Senior Software Engineers - JAVA,My HR Management,"New York, NY",https://www.indeed.com/company/My-HR-Management/jobs/Senior-Software-Engineer-b4c7dab52f391040?fccid=eff40c33c1dce90b&vjs=3
Research Assistant,Child Mind Institute,"New York, NY",https://www.indeed.com/rc/clk?jk=f809eac983a4d76b&fccid=ce06339e6f22b214&vjs=3
Senior Software Engineers - JAVA,My HR Management,"New York, NY",https://www.indeed.com/company/My-HR-Management/jobs/Senior-Software-Engineer-b4c7dab52f391040?fccid=eff40c33c1dce90b&vjs=3
Research Assistant,Child Mind Institute,"New York, NY",https://www.indeed.com/rc/clk?jk=f809eac983a4d76b&fccid=ce06339e6f22b214&vjs=3
Web Engineer (Angular or React & Java or Python),BlackRock,"New York, NY",https://www.indeed.com/rc/clk?jk=8c4337228e753ce6&fccid=58c732f14833248a&vjs=3
"Senior Manager, Consumer Product Analytics SQL-Python",Open Soft Software Systems,"New York, NY",https://www.indeed.com/company/Open-Soft-Software-Systems/jobs/Senior-Manager-d4680875a25e8ce2?fccid=35ac63b4690aa743&vjs=3
Asset Listing Researcher,Coinbase,"New York, NY",https://www.indeed.com/rc/clk?jk=b87feb1e6d4a5832&fccid=d2c6abf8a785fc40&vjs=3
Software Engineer Intern,Balyasny,"New York, NY",https://www.indeed.com/rc/clk?jk=8ff009504101ef2f&fccid=3187d6d05b329ebf&vjs=3
QA Engineer,Teachable,"New York, NY",https://www.indeed.com/rc/clk?jk=0b04f669ee315fee&fccid=7c07af204e67482c&vjs=3
Mainframe Support,Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=2a7e281da9a6e147&fccid=0c39fb2c91742dcf&vjs=3
Python Engineer (AI/ML),Collibra,New York State,https://www.indeed.com/rc/clk?jk=4044c215334e9c29&fccid=8b463f9c600f302c&vjs=3
Machine Learning Engineer,Hyumn Inc.,"New York, NY",https://www.indeed.com/company/SYNTEL-INC/jobs/Machine-Learning-Engineer-fcd1e57bb87c1049?fccid=1dc6681388a7a4a0&vjs=3
Growth Strategy Analyst,DataDog,"New York, NY",https://www.indeed.com/rc/clk?jk=caf60fa5b958d610&fccid=448951d0ddf03e0c&vjs=3
Freelance Analyst (Remote),Blue State,New York State,https://www.indeed.com/rc/clk?jk=46c3f6b26b411dbf&fccid=4d9339102788fdca&vjs=3
Frontend Engineer,Schrödinger,"New York, NY",https://www.indeed.com/rc/clk?jk=e978ab0673ed1eeb&fccid=997247686a12385e&vjs=3
"Summer Intern, Data & Technology",Rockefeller Foundation,"New York, NY",https://www.indeed.com/rc/clk?jk=ceca67fc57b395b4&fccid=b11ab84b412087d4&vjs=3
AUDITOR,United Nations,"New York, NY",https://www.indeed.com/rc/clk?jk=d6bd6b48a05ff78d&fccid=65ae769cb89830ec&vjs=3
Inbound Logistics Analyst,BARK,"New York, NY",https://www.indeed.com/rc/clk?jk=e053fe699bea46e8&fccid=d27e65e2288cfeac&vjs=3
Data Analyst,GroupM North America,"New York, NY",https://www.indeed.com/rc/clk?jk=10e239bba4598735&fccid=52def3c3f1e29f34&vjs=3
Research Strategist,A/B Partners,New York State,https://www.indeed.com/rc/clk?jk=2eb2eec9449dab03&fccid=7c43bf142222e360&vjs=3
US REITs Associate,Cohen & Steers,"New York, NY",https://www.indeed.com/rc/clk?jk=a673d01f4c45915d&fccid=394b355ce57e310b&vjs=3
"Vice President - Secured Funding, TD Securities",TD Bank,"New York, NY",https://www.indeed.com/rc/clk?jk=612a172a0a855c54&fccid=d7114f1cac8d0711&vjs=3
Data Management Intern,"Kroll Bond Rating Agency, LLC","Manhattan, NY",https://www.indeed.com/rc/clk?jk=d8843bc6cad1e183&fccid=ecf671f6a1f8b139&vjs=3
Data Scientist,"Katapult Group, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=abd7de1306fbece4&fccid=72a9399c8eb5670f&vjs=3
"Senior Program Associate, New Frontiers",Rockefeller Foundation,"New York, NY",https://www.indeed.com/rc/clk?jk=3c244364d96b67e1&fccid=b11ab84b412087d4&vjs=3
Business Intelligence Engineer,Amazon.com Services LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=02aa18c1b8ee5bbb&fccid=fe2d21eef233e94a&vjs=3
"Associate Analyst, TruBid",Truveris,"New York, NY",https://www.indeed.com/rc/clk?jk=5521083c6baeb56d&fccid=b178e679a50cdd59&vjs=3
SOFTWARE ENGINEER,"Two Sigma Investments, LLC.","New York, NY",https://www.indeed.com/rc/clk?jk=951ea01f9a62c1e7&fccid=facc18fe475dac15&vjs=3
"Deputy CTO/Associate Director, Enterprise Data Solutions",New York City Department: Technology Strategy | Lo...,"Manhattan, NY",https://www.indeed.com/rc/clk?jk=4e60e91e42132182&fccid=a0e69c37d83a8016&vjs=3
Senior Creative Technologist,Hush Studios,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=3641f12f3afd3231&fccid=554bbcffdbb41a6e&vjs=3
Linux Systems Administrator,Fund For Public Health In New York Inc,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=dab60f540166e658&fccid=c6b5143eab3dbe34&vjs=3
Data Scientist,One Drop,"New York, NY",https://www.indeed.com/rc/clk?jk=870c95319d5193f4&fccid=824546cf0090cf64&vjs=3
US REITs Associate,Cohen & Steers,"New York, NY",https://www.indeed.com/rc/clk?jk=a673d01f4c45915d&fccid=394b355ce57e310b&vjs=3
"Vice President - Secured Funding, TD Securities",TD Bank,"New York, NY",https://www.indeed.com/rc/clk?jk=612a172a0a855c54&fccid=d7114f1cac8d0711&vjs=3
Data Management Intern,"Kroll Bond Rating Agency, LLC","Manhattan, NY",https://www.indeed.com/rc/clk?jk=d8843bc6cad1e183&fccid=ecf671f6a1f8b139&vjs=3
Data Scientist,"Katapult Group, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=abd7de1306fbece4&fccid=72a9399c8eb5670f&vjs=3
"Senior Program Associate, New Frontiers",Rockefeller Foundation,"New York, NY",https://www.indeed.com/rc/clk?jk=3c244364d96b67e1&fccid=b11ab84b412087d4&vjs=3
Business Intelligence Engineer,Amazon.com Services LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=02aa18c1b8ee5bbb&fccid=fe2d21eef233e94a&vjs=3
"Associate Manager, Data Science",Harnham,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARICpNo1DhGqfodICOss3ZS6QdhS5AHh5hrs_CHOPYqyMBbpKreu8_0VPK2YpEpLYrxVvG81rRoTMk1IU6ZR4w5JcJzOPpCcI6Xga2oBRx8ITDQIsoGUxfedDcy_CebppFIrGN9P6amOVAtvFp58opx-MYc3rG7fPUiayXQAmcaami5tSjBhKHQIMoUOC20RRWH4Fal-DCVpFyFonXtclkSe2O1OLwX7ycW39tvyRZrX5nqYNDfumsB8goVdPsrKWO2pGkSrxOo29Hvfwsu0csj38zeJ_P2try8-6wkF6kWl4jsKaQwNVeTZhm_zGyXfzI4DuJcNZRyLi4aXyxonPXGrXzZzc8RyNRt1d-lWbDtZMTq0stB9v0QON8LygRPV_YhF5j6IJrTK55uCy6LhUFpRxIBQHDS-q2wCyQFbHj7FhiE3uEnAdFwrhiWLQFF8Ldnc9J54l73cTqe8AF7EFL00SrU6wwzGJKirdowlflJ_WlWVtgm9Foq_lsEf1IhuF0q5F1T94PogmHDEgNQtzMUHMV8qGvhFcxS-uw-opVmJo0iIZQfTFUEWyfRXwN9m8IBTFMEioU7YW8hoDiWQjlUo7Zn2PNEOEue9N0qDHzZU6ggsCfoQl8_WUn9MLfavjbcYfs262tqJlcBzJmq_1iQC1K0kQDePHRTjPsi0j7Jl3o2PmgJWVXKrSPPM6rhm8=&p=6&fvj=0&vjs=3
"Associate Analyst, TruBid",Truveris,"New York, NY",https://www.indeed.com/rc/clk?jk=5521083c6baeb56d&fccid=b178e679a50cdd59&vjs=3
SOFTWARE ENGINEER,"Two Sigma Investments, LLC.","New York, NY",https://www.indeed.com/rc/clk?jk=951ea01f9a62c1e7&fccid=facc18fe475dac15&vjs=3
"Deputy CTO/Associate Director, Enterprise Data Solutions",New York City Department: Technology Strategy | Lo...,"Manhattan, NY",https://www.indeed.com/rc/clk?jk=4e60e91e42132182&fccid=a0e69c37d83a8016&vjs=3
Senior Creative Technologist,Hush Studios,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=3641f12f3afd3231&fccid=554bbcffdbb41a6e&vjs=3
Linux Systems Administrator,Fund For Public Health In New York Inc,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=dab60f540166e658&fccid=c6b5143eab3dbe34&vjs=3
Data Scientist,One Drop,"New York, NY",https://www.indeed.com/rc/clk?jk=870c95319d5193f4&fccid=824546cf0090cf64&vjs=3
Python Developer,Capgemini,"New York, NY",https://www.indeed.com/rc/clk?jk=0ffb145bd3e4ee4f&fccid=105ecfd0283f415f&vjs=3
Quantitative Trader,Hap Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=f54212709bf17a5c&fccid=db0af0ad6162783b&vjs=3
Python Developer,Capgemini,"New York, NY",https://www.indeed.com/rc/clk?jk=0ffb145bd3e4ee4f&fccid=105ecfd0283f415f&vjs=3
Quantitative Trader,Hap Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=f54212709bf17a5c&fccid=db0af0ad6162783b&vjs=3
Operations Analyst,Signet Jewelers,"New York, NY",https://www.indeed.com/rc/clk?jk=815435f1186bfe5f&fccid=4a1076c699e1befc&vjs=3
Data Scientist,Sharecare Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=18f4e428f8530bf0&fccid=dce16d3eba100f4b&vjs=3
Business Intelligence Engineer - HBO Max,HBO Max,"New York, NY",https://www.indeed.com/rc/clk?jk=ca845fc66ee47937&fccid=a710372f724c1e2e&vjs=3
AMM Quantitative Strategist,Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=e13b7542a2dc03a3&fccid=0c39fb2c91742dcf&vjs=3
